,Community,Time,Richness,Contamination,PC,PC_OD,PJ,PJ_OD,BV,BV_OD,BF,BF_OD,BO,BO_OD,BT,BT_OD,BC,BC_OD,BY,BY_OD,BU,BU_OD,DP,DP_OD,BL,BL_OD,BA,BA_OD,BP,BP_OD,CA,CA_OD,EL,EL_OD,FP,FP_OD,CH,CH_OD,AC,AC_OD,BH,BH_OD,CG,CG_OD,ER,ER_OD,RI,RI_OD,CC,CC_OD,DL,DL_OD,DF,DF_OD,OD,Butyrate,Acetate,Lactate,Succinate
138,PC-BV-BF-BO-BC-DP-BL-EL-CH-BH-CG-RI,32.0,12.0,No,1.0,0.37096105522021017,0.0,0.0,1.0,0.02134862508383635,1.0,0.17767565392354123,1.0,0.26261104404202995,0.0,0.0,1.0,0.4866568298680975,0.0,0.0,0.0,0.0,1.0,0.00849353901184887,1.0,0.02823527833668679,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0027546613011401743,0.0,0.0,1.0,0.29383053878828524,0.0,0.0,1.0,0.0025251061927118266,1.0,0.053256785155376705,0.0,0.0,1.0,0.0027546613011401743,0.0,0.0,0.0,0.0,0.0,0.0,1.7113333333333334,1.25717616,55.16469224,37.52224468,29.42929471
139,PC-BV-BF-BO-BC-DP-BL-EL-CH-BH-CG-RI,48.0,12.0,No,1.0,0.28077723490568834,0.0,0.0,1.0,0.013684670279233663,1.0,0.22281863137011046,1.0,0.34694664060880637,0.0,0.0,1.0,0.5865088685558615,0.0,0.0,0.0,0.0,1.0,0.005956856474489947,1.0,0.02205646856770602,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002414941813982411,0.0,0.0,1.0,0.26258467324035417,0.0,0.0,1.0,0.0017709573302537682,1.0,0.06117852595422108,0.0,0.0,1.0,0.0030589262977110537,0.0,0.0,0.0,0.0,0.0,0.0,1.8123333333333334,1.34362568,52.12638488,40.52766374,34.79907913
140,PC-BV-BF-BO-CA-EL-FP-CH-AC-BH-ER,0.0,11.0,No,1.0,0.0006,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,28.0,0.0
141,PC-BV-BF-BO-CA-EL-FP-CH-AC-BH-ER,16.0,11.0,No,1.0,1.0675425247738044,0.0,0.0,1.0,0.04997435013643545,1.0,0.46559017664799657,1.0,0.42515866724113166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05198336923739768,1.0,0.0010045095504811145,1.0,0.0017578917133419503,1.0,0.18508088467614536,1.0,0.2807604193594715,1.0,0.000753382162860836,0.0,0.0,1.0,0.3824670113456844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9143333333333334,30.25104168,25.53095936,6.55218864,32.70966973
142,PC-BV-BF-BO-CA-EL-FP-CH-AC-BH-ER,32.0,11.0,No,1.0,0.5084273582044282,0.0,0.0,1.0,0.019241183445005097,1.0,0.31455152066617026,1.0,0.3643276256652052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13092370474536077,1.0,0.0023005762814680007,1.0,0.0027188628780985464,1.0,0.2965651970110568,1.0,0.5833006590012958,1.0,0.0008365731932610912,0.0,0.0,1.0,0.3036760691537761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.528333333333333,35.23263176,35.93382804,2.35295465,37.36627571
143,PC-BV-BF-BO-CA-EL-FP-CH-AC-BH-ER,48.0,11.0,No,1.0,0.38419498937725904,0.0,0.0,1.0,0.012239163424661314,1.0,0.2772935463399829,1.0,0.34996357917390947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12659884667384047,1.0,0.0019123692851033304,1.0,0.0007649477140413321,1.0,0.2799708633391276,1.0,0.6440859752228016,1.0,0.0009561846425516652,0.0,0.0,1.0,0.23005802499793063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3103333333333333,33.34001624,28.31363164,4.67256537,38.54482672
144,PJ-BV-BY-BA-EL-FP-CH-BH-ER-DL-DF,0.0,11.0,No,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,1.0,0.0006,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0066,0.0,0.0,28.0,0.0
145,PJ-BV-BY-BA-EL-FP-CH-BH-ER-DL-DF,16.0,11.0,No,0.0,0.0,1.0,0.01665868723586606,1.0,0.036905399414841736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19926352809055173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1904216094807459,0.0,0.0,0.0,0.0,1.0,0.0014095812276502054,1.0,0.0007688624878092029,1.0,0.22527670892809643,0.0,0.0,1.0,0.0025628749593640094,0.0,0.0,1.0,0.23399048378993406,0.0,0.0,0.0,0.0,1.0,0.3467569820019505,1.0,0.18965274699293672,1.4453333333333331,2.52886536,55.30946360000001,45.11048947,11.92328463
146,PJ-BV-BY-BA-EL-FP-CH-BH-ER-DL-DF,32.0,11.0,No,0.0,0.0,1.0,0.024030351866774106,1.0,0.07275396185871609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25671044856298686,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16953827558420628,0.0,0.0,0.0,0.0,1.0,0.0031488047273704003,1.0,0.0004971796937953264,1.0,0.19588879935535858,0.0,0.0,1.0,0.0024858984689766317,0.0,0.0,1.0,0.2586991673381681,0.0,0.0,0.0,0.0,1.0,0.4444786462530218,1.0,0.2167703464947623,1.6453333333333333,4.44107992,63.91845028,46.82584136,13.497376500000001
147,PJ-BV-BY-BA-EL-FP-CH-BH-ER-DL-DF,48.0,11.0,No,0.0,0.0,1.0,0.019761815054468015,1.0,0.02573915417588118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30557621426816284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06465285172140771,0.0,0.0,0.0,0.0,1.0,0.005367406558003659,1.0,0.0008539055887733094,1.0,0.21335441068064545,0.0,0.0,1.0,0.0017078111775466187,0.0,0.0,1.0,0.31033368826275703,0.0,0.0,0.0,0.0,1.0,0.25495181150517376,1.0,0.28679029131515005,1.4893333333333334,6.31640904,47.64077368,36.45518561,13.3952095
148,PJ-BV-BF-BU-DP-BL-BA-EL-RI-DL-DF,0.0,11.0,No,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0066,0.0,0.0,28.0,0.0
149,PJ-BV-BF-BU-DP-BL-BA-EL-RI-DL-DF,16.0,11.0,No,0.0,0.0,1.0,0.019325889584390684,1.0,0.049588958439068395,1.0,0.2913749506569672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10862848925731686,1.0,0.009025827553149493,1.0,0.017733096486776068,1.0,0.3279030056955957,0.0,0.0,0.0,0.0,1.0,0.0025484689561833863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00382270343427508,0.0,0.0,1.0,0.271624316246546,1.0,0.15280195116449555,1.2553333333333332,0.44615784,51.71203872,47.41433269,9.2209524
150,PJ-BV-BF-BU-DP-BL-BA-EL-RI-DL-DF,32.0,11.0,No,0.0,0.0,1.0,0.04186110285129018,1.0,0.04137245184524399,1.0,0.42447484058545615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12525754121650642,1.0,0.015311064856113919,1.0,0.0263871543264942,1.0,0.2713641920243169,0.0,0.0,0.0,0.0,1.0,0.007329765090692834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.005863812072554267,0.0,0.0,1.0,0.39629596590345917,1.0,0.28732679155515906,1.6433333333333333,1.02643776,53.90689452,46.95288660000001,10.34284408
151,PJ-BV-BF-BU-DP-BL-BA-EL-RI-DL-DF,48.0,11.0,No,0.0,0.0,1.0,0.025807399723374827,1.0,0.03753008298755187,1.0,0.37678803596127247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08975726141078838,1.0,0.006386237897648687,1.0,0.014697095435684647,1.0,0.10401694329183955,0.0,0.0,0.0,0.0,1.0,0.004549100968188106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002274550484094053,0.0,0.0,1.0,0.13988485477178422,1.0,0.29455428769017983,1.0963333333333334,1.17102448,51.71130588,50.24453587,12.27343092
152,BV-BO-BC-BY-BL-BA-FP-AC-BH-CG-DL-DF,0.0,12.0,No,0.0,0.0,0.0,0.0,1.0,0.00055,0.0,0.0,1.0,0.00055,0.0,0.0,1.0,0.00055,1.0,0.00055,0.0,0.0,0.0,0.0,1.0,0.00055,1.0,0.00055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00055,0.0,0.0,1.0,0.00055,1.0,0.00055,1.0,0.00055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00055,1.0,0.00055,0.0066,0.0,0.0,28.0,0.0
153,BV-BO-BC-BY-BL-BA-FP-AC-BH-CG-DL-DF,16.0,12.0,No,0.0,0.0,0.0,0.0,1.0,0.07801419115700291,0.0,0.0,1.0,0.15602838231400581,0.0,0.0,1.0,0.306267725708234,1.0,0.12019147471538258,0.0,0.0,0.0,0.0,1.0,0.005099867619804077,1.0,0.17215499073338628,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0022053481599152765,0.0,0.0,1.0,0.0919354514164681,1.0,0.0009648398199629335,1.0,0.01791845379931162,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5354861000794281,1.0,0.24810166799046862,1.7353333333333332,19.41169216,48.74993096,26.27989104,11.83862928
154,BV-BO-BC-BY-BL-BA-FP-AC-BH-CG-DL-DF,32.0,12.0,No,0.0,0.0,0.0,0.0,1.0,0.03136437193261706,0.0,0.0,1.0,0.09783545563072027,0.0,0.0,1.0,0.2680228146969094,1.0,0.08518278286244861,0.0,0.0,0.0,0.0,1.0,0.019068112481761507,1.0,0.07538141663350577,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0024948932219127206,0.0,0.0,1.0,0.3491068444090728,1.0,0.0005346199761241544,1.0,0.01924631914046956,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5807755007295398,1.0,0.2592906884202149,1.7913333333333334,19.91755296,49.6916146,27.35828787,12.16559384
155,BV-BO-BC-BY-BL-BA-FP-AC-BH-CG-DL-DF,48.0,12.0,No,0.0,0.0,0.0,0.0,1.0,0.023227570212225185,0.0,0.0,1.0,0.11862018680899733,0.0,0.0,1.0,0.3078096327360529,1.0,0.09166911297496504,0.0,0.0,0.0,0.0,1.0,0.015603253272334475,1.0,0.05088788283136358,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0021277163553183377,0.0,0.0,1.0,0.5760792032024399,1.0,0.0007092387851061126,1.0,0.028901480493074085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34646314652433596,1.0,0.296461812174355,1.8603333333333332,21.092888000000002,51.06959808,27.35823222,13.66278525
156,PJ-BY-BU-EL-FP-CH-AC-BH-CG-CC-DF,0.0,11.0,No,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,1.0,0.0006,0.0066,0.0,0.0,28.0,0.0
157,PJ-BY-BU-EL-FP-CH-AC-BH-CG-CC-DF,16.0,11.0,No,0.0,0.0,1.0,0.04369126564609505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5047398228873481,1.0,0.3877599826090936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002466442415505366,1.0,0.004052012539758816,1.0,0.18833049586965972,1.0,0.6867280382599941,1.0,0.0029949657902565156,1.0,0.03118287911031784,0.0,0.0,0.0,0.0,1.0,0.10411910482597651,0.0,0.0,1.0,0.6083304043385734,2.566333333333333,38.002608,43.72336564,8.40138991,12.53650906
158,PJ-BY-BU-EL-FP-CH-AC-BH-CG-CC-DF,32.0,11.0,No,0.0,0.0,1.0,0.019615312616997376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11166963060027454,1.0,0.06194309247472855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0018927056033944839,1.0,0.003097154623736428,1.0,0.4516683826282291,1.0,0.5669513602895294,1.0,0.0017206414576313488,1.0,0.010495912891551228,0.0,0.0,0.0,0.0,1.0,0.031831866966179956,0.0,0.0,1.0,0.5750383751403968,1.8383333333333332,44.08083912,27.5001162,2.32491447,15.77692208
159,PJ-BY-BU-EL-FP-CH-AC-BH-CG-CC-DF,48.0,11.0,No,0.0,0.0,1.0,0.006866833056017748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0862832501386578,1.0,0.050605574043261235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.029109400998336105,1.0,0.0022391846921797007,1.0,0.3694654742096506,1.0,0.5451668330560178,1.0,0.00044783693843594014,1.0,0.022690404880754297,0.0,0.0,0.0,0.0,1.0,0.03358777038269551,0.0,0.0,1.0,0.6475722129783694,1.7943333333333333,46.75032648,22.74484352,1.09821781,15.73613445
160,PC-PJ-BO-BT-BL-BP-CH-AC-BH-CG-CC-DF,0.0,12.0,No,1.0,0.00055,1.0,0.00055,0.0,0.0,0.0,0.0,1.0,0.00055,1.0,0.00055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00055,0.0,0.0,1.0,0.00055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00055,1.0,0.00055,1.0,0.00055,1.0,0.00055,0.0,0.0,0.0,0.0,1.0,0.00055,0.0,0.0,1.0,0.00055,0.0066,0.0,0.0,28.0,0.0
161,PC-PJ-BO-BT-BL-BP-CH-AC-BH-CG-CC-DF,16.0,12.0,No,1.0,0.6698877340262509,1.0,0.03314611233260044,0.0,0.0,0.0,0.0,1.0,0.43906589379705513,1.0,0.40351788926644017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.012970217869278433,0.0,0.0,1.0,0.049959357718702115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05236124991671663,1.0,0.2752568458924645,1.0,0.0004803784396029049,1.0,0.036748950629622225,0.0,0.0,0.0,0.0,1.0,0.030744220134585915,0.0,0.0,1.0,0.39535145579319075,2.4033333333333333,22.07985384,55.7077976,19.63488407,20.31873156
162,PC-PJ-BO-BT-BL-BP-CH-AC-BH-CG-CC-DF,32.0,12.0,No,1.0,0.19501642019717555,1.0,0.01634339195310418,0.0,0.0,0.0,0.0,1.0,0.2683408273381294,1.0,0.2617151278976818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.007067412736477483,0.0,0.0,1.0,0.02451508792965627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08547152278177457,1.0,0.8527275179856113,1.0,0.000662569944044764,1.0,0.027827937649880088,0.0,0.0,0.0,0.0,1.0,0.03533706368238741,0.0,0.0,1.0,0.43398331334932044,2.210333333333333,24.87976008,41.31161284,17.94437063,21.61295748
163,PC-PJ-BO-BT-BL-BP-CH-AC-BH-CG-CC-DF,48.0,12.0,No,1.0,0.1434277687416827,1.0,0.012716940213909015,0.0,0.0,0.0,0.0,1.0,0.30778214796194986,1.0,0.328547784513776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.005312139583025285,0.0,0.0,1.0,0.01722421016314259,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3415866725812016,1.0,0.6614418650500271,1.0,0.0012877914140667355,1.0,0.026882645768643104,0.0,0.0,0.0,0.0,1.0,0.019316871211001035,0.0,0.0,1.0,0.3105187047168416,2.1773333333333333,24.57851536,40.24458204,20.81031966,26.03988752
164,PJ-BO-BT-BU-BP-CA-EL-CH-AC-BH-RI,0.0,11.0,No,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,28.0,0.0
165,PJ-BO-BT-BU-BP-CA-EL-CH-AC-BH-RI,16.0,11.0,No,0.0,0.0,1.0,0.03826557905719434,0.0,0.0,0.0,0.0,1.0,0.7674374466470644,1.0,0.6852373138575357,0.0,0.0,0.0,0.0,1.0,0.2404590091371842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22794002339625025,1.0,0.11857605362167631,1.0,0.0011810363906541465,0.0,0.0,1.0,0.116213980840368,1.0,0.2749452717442853,1.0,0.0018896582250466341,0.0,0.0,0.0,0.0,1.0,0.0037793164500932682,0.0,0.0,0.0,0.0,0.0,0.0,2.490333333333333,30.08325264,56.47411972,17.66679214,27.04950106
166,PJ-BO-BT-BU-BP-CA-EL-CH-AC-BH-RI,32.0,11.0,No,0.0,0.0,1.0,0.026654292681151506,0.0,0.0,0.0,0.0,1.0,0.4710540452014412,1.0,0.43737271172253156,0.0,0.0,0.0,0.0,1.0,0.15895650908032172,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09595545365214542,1.0,0.19796870109546164,1.0,0.0053308585362303006,0.0,0.0,1.0,0.3767947738108236,1.0,0.43906889398405935,1.0,0.0004846235032936638,0.0,0.0,0.0,0.0,1.0,0.0016961822615278231,0.0,0.0,0.0,0.0,0.0,0.0,2.219333333333333,40.28632248,21.75963864,2.62496443,28.49397279
167,PJ-BO-BT-BU-BP-CA-EL-CH-AC-BH-RI,48.0,11.0,No,0.0,0.0,1.0,0.014293919588037234,0.0,0.0,0.0,0.0,1.0,0.31714634085957616,1.0,0.32288943355119826,0.0,0.0,0.0,0.0,1.0,0.07708506634977223,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.042371261635967515,1.0,0.14970328282828282,1.0,0.0016591156664686076,0.0,0.0,1.0,0.19424415725886315,1.0,0.5914109229550406,1.0,0.0008933699742523271,0.0,0.0,0.0,0.0,1.0,0.0024248613586848877,0.0,0.0,0.0,0.0,0.0,0.0,1.7183333333333333,29.7185096,26.11947716,18.98429476,32.90851084
168,PC-PJ-BF-BU-DP-BA-CA-FP-CH-AC-RI-CC-DL,0.0,13.0,No,1.0,0.0005076923076923077,1.0,0.0005076923076923077,0.0,0.0,1.0,0.0005076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0005076923076923077,1.0,0.0005076923076923077,0.0,0.0,1.0,0.0005076923076923077,0.0,0.0,1.0,0.0005076923076923077,0.0,0.0,1.0,0.0005076923076923077,1.0,0.0005076923076923077,1.0,0.0005076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0005076923076923077,1.0,0.0005076923076923077,1.0,0.0005076923076923077,0.0,0.0,0.0066,0.0,0.0,28.0,0.0
169,PC-PJ-BF-BU-DP-BA-CA-FP-CH-AC-RI-CC-DL,16.0,13.0,No,1.0,0.2347242578662137,1.0,0.018354579524926525,0.0,0.0,1.0,0.4123751516622179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09606009868154977,1.0,0.006162851519318396,0.0,0.0,1.0,0.3314542317129068,0.0,0.0,1.0,0.036843134082881715,0.0,0.0,1.0,0.0021436005284585723,1.0,0.12473075574968319,1.0,0.031082207662649304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001875650462401251,1.0,0.013129553236808757,1.0,0.3461914853460595,0.0,0.0,1.6563333333333332,13.54771312,40.25249356,31.43729931,8.71148968
170,PC-PJ-BF-BU-DP-BA-CA-FP-CH-AC-RI-CC-DL,32.0,13.0,No,1.0,0.213584729981378,1.0,0.018061245603145044,0.0,0.0,1.0,0.30956134905855576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07560521415270018,1.0,0.004830333126422512,0.0,0.0,1.0,0.10101696668735775,0.0,0.0,1.0,0.023311607697082556,0.0,0.0,1.0,0.0018901303538175047,1.0,0.1161380095178978,1.0,0.2765890751086282,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001260086902545003,1.0,0.010920753155390027,1.0,0.2003538175046555,0.0,0.0,1.3533333333333333,14.55722136,49.43749248,33.99626439,11.25567795
171,PC-PJ-BF-BU-DP-BA-CA-FP-CH-AC-RI-CC-DL,48.0,13.0,No,1.0,0.21219904848527255,1.0,0.01305373259637585,0.0,0.0,1.0,0.35234958837659464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.055857832505422235,1.0,0.0020238345110660232,0.0,0.0,1.0,0.03653021292474172,0.0,0.0,1.0,0.010017980829776816,0.0,0.0,1.0,0.0010119172555330116,1.0,0.16888898994845963,1.0,0.3668200051307167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0015178758832995174,1.0,0.010321556006436718,1.0,0.21533599197742487,0.0,0.0,1.4463333333333335,18.43259864,49.28660624,35.25383196,15.95044764
172,PJ-BV-BO-BT-BY-BU-DP-BL-CA-BH-CG-ER-CC-DL,0.0,14.0,No,0.0,0.0,1.0,0.0004714285714285714,1.0,0.0004714285714285714,0.0,0.0,1.0,0.0004714285714285714,1.0,0.0004714285714285714,0.0,0.0,1.0,0.0004714285714285714,1.0,0.0004714285714285714,1.0,0.0004714285714285714,1.0,0.0004714285714285714,0.0,0.0,0.0,0.0,1.0,0.0004714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004714285714285714,1.0,0.0004714285714285714,1.0,0.0004714285714285714,0.0,0.0,1.0,0.0004714285714285714,1.0,0.0004714285714285714,0.0,0.0,0.0066,0.0,0.0,28.0,0.0
173,PJ-BV-BO-BT-BY-BU-DP-BL-CA-BH-CG-ER-CC-DL,16.0,14.0,No,0.0,0.0,1.0,0.01790546423811639,1.0,0.05734938545831482,0.0,0.0,1.0,0.1929378646527469,1.0,0.3020573967125722,0.0,0.0,1.0,0.14025946986524507,1.0,0.07006486006219458,1.0,0.009471731082481859,1.0,0.05968488079372131,0.0,0.0,0.0,0.0,1.0,0.03749767510735969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0009082481859914112,1.0,0.05384614245520509,1.0,0.29608890863320003,0.0,0.0,1.0,0.022057455945505698,1.0,0.19812785428698354,0.0,0.0,1.4603333333333333,3.89192136,39.82677656,38.10007718,15.62483651
174,PJ-BV-BO-BT-BY-BU-DP-BL-CA-BH-CG-ER-CC-DL,32.0,14.0,No,0.0,0.0,1.0,0.017040085197018103,1.0,0.012780063897763577,0.0,0.0,1.0,0.19003399361022366,1.0,0.39081064962726303,0.0,0.0,1.0,0.12113277955271566,1.0,0.05315765708200214,1.0,0.00759395101171459,1.0,0.04185933972310969,0.0,0.0,0.0,0.0,1.0,0.021485324813631523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0009260915867944623,1.0,0.03852541001064963,1.0,0.31209286474973374,0.0,0.0,1.0,0.014447028753993611,1.0,0.22115067092651755,0.0,0.0,1.4493333333333334,6.04357008,50.51825024,51.07398057,17.49398366
175,PJ-BV-BO-BT-BY-BU-DP-BL-CA-BH-CG-ER-CC-DL,48.0,14.0,No,0.0,0.0,1.0,0.014663062772309181,1.0,0.009542628153407562,0.0,0.0,1.0,0.1841028992523264,1.0,0.49167809692862136,0.0,0.0,1.0,0.14325579581517936,1.0,0.036192162874509166,1.0,0.003723952450110268,1.0,0.02234371470066161,0.0,0.0,0.0,0.0,1.0,0.009659001667473507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.000930988112527567,1.0,0.04364006777472971,1.0,0.3507497713947609,0.0,0.0,1.0,0.012219218976924316,1.0,0.11939922543166047,0.0,0.0,1.4423333333333332,7.67700056,48.29735104,48.24101715,19.39194869
176,BV-BF-BO-BY-BU-DP-CA-EL-CH-RI-DF,0.0,11.0,No,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,1.0,0.0006,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,0.0,0.0,0.0,0.0,1.0,0.0006,0.0066,0.0,0.0,28.0,0.0
177,BV-BF-BO-BY-BU-DP-CA-EL-CH-RI-DF,16.0,11.0,No,0.0,0.0,0.0,0.0,1.0,0.02013432657212948,1.0,0.30552216837192603,1.0,0.33098234906958657,0.0,0.0,0.0,0.0,1.0,0.17419439956919763,1.0,0.1067768802728415,1.0,0.010391910488841022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.048322383773110746,1.0,0.0009092921677735894,0.0,0.0,1.0,0.0906694190151379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.004936157482199485,0.0,0.0,0.0,0.0,1.0,0.3513764734039371,1.4473333333333334,0.46527216,33.69138492,33.08148227,22.88228632
178,BV-BF-BO-BY-BU-DP-CA-EL-CH-RI-DF,32.0,11.0,No,0.0,0.0,0.0,0.0,1.0,0.013909154437456325,1.0,0.16995248078266947,1.0,0.24732215234102028,0.0,0.0,0.0,0.0,1.0,0.1756030747728861,1.0,0.07302306079664571,1.0,0.007823899371069183,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08519357092942,1.0,0.002173305380852551,0.0,0.0,1.0,0.2490607966457023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.004781271837875612,0.0,0.0,0.0,0.0,1.0,0.41727463312368973,1.4513333333333334,1.10605448,46.48639308,39.84736475,27.25804992
